theme3_id,cluster2_id,target_mode,claim_type_mode,first_date,last_date,occurrences,status_at_eval,confidence,as_of_date,theme_reason,theme_sources,representative_quote
theme3_8f587a704cfd,cluster2_2e7b3f41ca16,llms,normative,2024-04-21,2024-04-21,1,untestable,high,2026-03-02,Normative/prescriptive theme without a clear falsification condition.,https://openai.com/index/introducing-gpt-5/,"Instead we need to wake up and realize that hallucinations are absolutely core to how LLMs work, and that we need new approaches based on different ideas."
theme3_8f587a704cfd,cluster2_76372dca5fa4,llms,normative,2025-02-27,2025-02-27,1,untestable,high,2026-03-02,Normative/prescriptive theme without a clear falsification condition.,https://openai.com/index/introducing-gpt-5/,"GPT 5 is still a fantasy. • Scaling data and compute is not a physical law, and pretty much everything I have told you was true. • All the bullshit about GPT-5 we listened to for the last couple years: not so true. • AI influencers like Tyler Cowen will blame the users , but the results just aren’t what they had hoped for."
theme3_8f587a704cfd,cluster2_22f2430375b0,llms,normative,2025-12-01,2025-12-01,1,untestable,high,2026-03-02,Normative/prescriptive theme without a clear falsification condition.,https://openai.com/index/introducing-gpt-5/,"ChatGPT obviously lacks the reliability of calculators (which is something the field should aspire to), but more than that the hallucinations and occasional bizaare errors should be shocking given that they (unlike seven-years-olds) have swallowed the entire internet."
theme3_8f587a704cfd,cluster2_34249504c774,llms,normative,2026-01-06,2026-01-06,1,untestable,high,2026-03-02,Normative/prescriptive theme without a clear falsification condition.,https://openai.com/index/introducing-gpt-5/,"But nobody should be surprised by these errors; they emanate from the same dynamics as hallucinations : pure LLMs correlate words in their training, but lack stable, revisable world models ."
theme3_8fabf966d580,cluster2_3b74d3082777,regulation,causal,2025-05-16,2025-05-16,1,mixed,medium,2026-03-02,Safety docs show mitigation progress while also acknowledging continuing limitations and ongoing work.,https://openai.com/blog/gpt-5-system-card/;https://openai.com/index/openai-o1-system-card/,"The real question is why the US government continues to place so much faith in Altman, given (a) his own track record, and (b) his own 2023 testimony to the Senate that AI could cause “cause significant harm to the world”."
theme3_8fe0ad899072,cluster2_e398112e4c83,llms,causal,2025-10-22,2025-10-22,1,unresolved,medium,2026-03-02,Theme remains open-ended or lacks a closed measurement endpoint by the as-of date.,https://openai.com/index/introducing-gpt-5/,"Meanwhile, just as I writing this, MSNBC reported that Airbnb CEO Chesky said on CNBC that “ ChatGPT isn’t ‘quite robust enough’ to integrate into travel app ”. § If and when the whole generative AI edifice comes crashing down, it will be in no small part because too many otherwise smart investors read too many graphs—from “LLM scaling” to usage statistics—too naively, assuming that things had been going up for a while would continue to go up at the same pace, indefinitely."
theme3_8fe53b7d86e3,cluster2_09289df32930,regulation,predictive,2023-02-26,2023-02-26,1,mixed,medium,2026-03-02,"Regulatory implementation has advanced (EU AI Act staged application), but broader policy adequacy claims remain open.",https://ai-act-service-desk.ec.europa.eu/en/ai-act/article-113,"Leave technology companies to their own devices, trust them to sort themselves out without any more regulations, and hope they will learn to corral their AI and find better, less chaotic ways of rolling them out."
theme3_8fe53b7d86e3,cluster2_34639c3c612b,regulation,predictive,2023-11-28,2023-11-28,1,mixed,medium,2026-03-02,"Regulatory implementation has advanced (EU AI Act staged application), but broader policy adequacy claims remain open.",https://ai-act-service-desk.ec.europa.eu/en/ai-act/article-113,Gary Marcus has had it with strawperson arguments about how regulating AI will ruin everything.
theme3_8fe53b7d86e3,cluster2_68ccc7882b9a,regulation,predictive,2023-11-28,2023-11-28,1,mixed,medium,2026-03-02,"Regulatory implementation has advanced (EU AI Act staged application), but broader policy adequacy claims remain open.",https://ai-act-service-desk.ec.europa.eu/en/ai-act/article-113,"Far from being a burden for the European industry, the regulation applied to the technology of foundation models offers essential protection that will benefit the EU industry and the emerging AI ecosystem."
theme3_8fe53b7d86e3,cluster2_58a81103f89e,regulation,predictive,2025-01-01,2025-01-01,1,mixed,medium,2026-03-02,"Regulatory implementation has advanced (EU AI Act staged application), but broader policy adequacy claims remain open.",https://ai-act-service-desk.ec.europa.eu/en/ai-act/article-113,"(Again, see also Rodney Brooks .) Copyright lawsuits over generative AI will continue throughout the year."
theme3_8fe53b7d86e3,cluster2_0a4e4b67b36c,regulation,predictive,2025-05-14,2025-05-14,1,mixed,medium,2026-03-02,"Regulatory implementation has advanced (EU AI Act staged application), but broader policy adequacy claims remain open.",https://ai-act-service-desk.ec.europa.eu/en/ai-act/article-113,(Defenders of this overbroad bill will claim that AI is part of interstate commerce; years of lawsuits will ensue.) Of course there are always arguments on the other side.
theme3_8fe53b7d86e3,cluster2_0f1b7d917ca4,regulation,predictive,2025-12-09,2025-12-09,1,mixed,medium,2026-03-02,"Regulatory implementation has advanced (EU AI Act staged application), but broader policy adequacy claims remain open.",https://ai-act-service-desk.ec.europa.eu/en/ai-act/article-113,"Every poll I have seen shows the vast majority of the public wanting AI regulation, and I doubt people will be fond of selling fancy chips to China."
theme3_8fe53b7d86e3,cluster2_7b5630cacd8e,regulation,predictive,2026-01-06,2026-01-06,1,mixed,medium,2026-03-02,"Regulatory implementation has advanced (EU AI Act staged application), but broader policy adequacy claims remain open.",https://ai-act-service-desk.ec.europa.eu/en/ai-act/article-113,"So will his utter failure to meaningfully regulate AI, against the will of voters and political leaders both left and right. … Generative AI, once Silicon Valley’s golden child, will start to look like a fad, a solution in search of a problem with economics that don’t add up."
theme3_8fe53b7d86e3,cluster2_568908be270d,regulation,predictive,2026-02-01,2026-02-01,1,mixed,medium,2026-03-02,"Regulatory implementation has advanced (EU AI Act staged application), but broader policy adequacy claims remain open.",https://ai-act-service-desk.ec.europa.eu/en/ai-act/article-113,"Theoretically (I will get to that) Moltbook “restricts posting and interaction privileges to verified AI agents, primarily those running on the OpenClaw (formerly Moltbot) software, while human users are only permitted to observe. [1] ” It truly is interesting, and truly is popular."
theme3_90cdb2bb15e4,cluster2_26f2bdfc8da4,llms,descriptive,2024-02-10,2024-02-10,1,unresolved,medium,2026-03-02,Theme remains open-ended or lacks a closed measurement endpoint by the as-of date.,https://openai.com/index/introducing-gpt-5/,The best realistic case is that LLM-based agents never see widespread release.
theme3_919f4cd32961,cluster2_41a8b42f6a9b,microsoft,normative,2024-04-17,2024-04-17,1,untestable,high,2026-03-02,Normative/prescriptive theme without a clear falsification condition.,https://openai.com/index/introducing-gpt-5/,"Microsoft’s Mustafa Suleyman promised that hallucinations would be cured “soon”, yet my X feed is still filled with examples like these from Princeton Professor Aleksandra Korolova: Suleyman promised, with enthusiasm, we were going to live in a world full of digital aliens, arguing that “ AI should best be understood as a new digital species. ” He didn’t give the slightest hint as to how we might solve the hallucination problem."
theme3_91c95a37e045,cluster2_8856c7821143,agi,descriptive,2023-02-11,2023-02-11,1,unresolved,medium,2026-03-02,Theme remains open-ended or lacks a closed measurement endpoint by the as-of date.,https://openai.com/index/introducing-gpt-5/,"In inaccurately portraying me as a lone crusader, Alexander has not given the scaling is not enough for AGI view the “steelman” treatment that he is known for delivering."
theme3_91c95a37e045,cluster2_cc88f226a5e0,agi,descriptive,2024-02-18,2024-02-18,1,unresolved,medium,2026-03-02,Theme remains open-ended or lacks a closed measurement endpoint by the as-of date.,https://openai.com/index/introducing-gpt-5/,"Others seem to see these new results as tantamount to AGI, and vindication for scaling laws, according to with AGI would emerge simply from having enough compute and big enough data sets: In my view, these claims — about AGI and world models — are hyperbolic, and unlikely to be true."
theme3_91c95a37e045,cluster2_c02cc3bc55e0,agi,descriptive,2024-06-30,2024-06-30,1,unresolved,medium,2026-03-02,Theme remains open-ended or lacks a closed measurement endpoint by the as-of date.,https://openai.com/index/introducing-gpt-5/,"Spending upwards of 100 billion dollars on the current approach, which is what two more iterations of scaling would likely require, given that is unlikely to get to AGI (or ever be reliable) seems wasteful to me."
theme3_91c95a37e045,cluster2_f87f255521e1,agi,descriptive,2025-06-17,2025-06-17,1,unresolved,medium,2026-03-02,Theme remains open-ended or lacks a closed measurement endpoint by the as-of date.,https://openai.com/index/introducing-gpt-5/,"Gary Marcus , professor emeritus at NYU, and author of The Algebraic Mind and “Deep learning is hitting a wall”, both of which anticipated the correct results, is thrilled to see people finally realize that scaling is not enough to get us to AGI."
theme3_91ef632a8c27,cluster2_202e102ef045,tesla,normative,2023-08-20,2023-08-20,1,untestable,high,2026-03-02,Normative/prescriptive theme without a clear falsification condition.,https://openai.com/index/introducing-gpt-5/,"Dropping from “as smart as the Star Trek computer” to better than Joe Sixpack should not be our goal. § Things have actually changed, quite a bit, in a subtle way.A year and half ago, when I offered Elon Musk a bet about when AGI would come , the field generally thought my criteria were reasonable."
