canonical_id,canonical_claim,canonical_norm,category,first_date,last_date,occurrences,source_posts,source_urls,example_url
a0699ae124f8,Hedging with probably makes it sounds like we think there is a viable competitor out there for human general intelligence in the AI world.,hedging with probably makes it sounds like we think there is a viable competitor out there for human general intelligence in the ai world,other,2023-02-13,2023-02-13,1,too-much-benefit-of-the-doubt,https://garymarcus.substack.com/p/too-much-benefit-of-the-doubt,https://garymarcus.substack.com/p/too-much-benefit-of-the-doubt
33de5c4f427d,He thinks neural networks “understand” the world; I think they do not.,he thinks neural networks understand the world i think they do not,other,2023-05-01,2023-05-01,1,scientists-governments-and-corporations,https://garymarcus.substack.com/p/scientists-governments-and-corporations,https://garymarcus.substack.com/p/scientists-governments-and-corporations
b72d745fd1ec,He thinks it is at least somewhat plausible we will see AGI in a few years; I do not.,he thinks it is at least somewhat plausible we will see agi in a few years i do not,forecast,2024-08-23,2024-08-23,1,scoop-what-former-employees-of-openai,https://garymarcus.substack.com/p/scoop-what-former-employees-of-openai,https://garymarcus.substack.com/p/scoop-what-former-employees-of-openai
4bbb0590bce8,"He still thinks that symbol-manipulation, as discussed in his 2001 book The Algebraic Mind and again in the second half of “Deep learning is hitting a wall” will be part of the solution.",he still thinks that symbolmanipulation as discussed in his 2001 book the algebraic mind and again in the second half of deep learning is hitting a wall will be part of the solution,forecast,2024-11-23,2024-11-23,1,satya-nadella-and-the-three-stages,https://garymarcus.substack.com/p/satya-nadella-and-the-three-stages,https://garymarcus.substack.com/p/satya-nadella-and-the-three-stages
96e2708f6bf6,"He said, and I quote, “We are not currently training what will be GPT-5.",he said and i quote we are not currently training what will be gpt5,forecast,2023-09-21,2023-09-21,1,six-months-after-the-pause-letter,https://garymarcus.substack.com/p/six-months-after-the-pause-letter,https://garymarcus.substack.com/p/six-months-after-the-pause-letter
7f27bc78d290,He rightfully acknowledges that we dont’t really know what the AGI era will look like.,he rightfully acknowledges that we dontt really know what the agi era will look like,forecast,2025-03-05,2025-03-05,1,ezra-kleins-new-take-on-agi-and-why,https://garymarcus.substack.com/p/ezra-kleins-new-take-on-agi-and-why,https://garymarcus.substack.com/p/ezra-kleins-new-take-on-agi-and-why
c0d75ed13688,"He made some of his usual overpromises (500,000 humanoid robots in three years, which seems to very unlikely) but also, importantly, and without clear acknowledgement, walked about his AGI predictions.",he made some of his usual overpromises 500000 humanoid robots in three years which seems to very unlikely but also importantly and without clear acknowledgement walked about his agi predictions,other,2025-01-09,2025-01-09,1,agi-isnt-coming-in-2025-and-gpt-5,https://garymarcus.substack.com/p/agi-isnt-coming-in-2025-and-gpt-5,https://garymarcus.substack.com/p/agi-isnt-coming-in-2025-and-gpt-5
5f2a9dcc3325,He has the right name for a thing we need (“world model”) but an inadequate implementation.,he has the right name for a thing we need world model but an inadequate implementation,prescription,2026-01-06,2026-01-06,1,breaking-marcus-weighs-in-mostly,https://garymarcus.substack.com/p/breaking-marcus-weighs-in-mostly,https://garymarcus.substack.com/p/breaking-marcus-weighs-in-mostly
28b92d1c2983,Hazardous is defined here as half a billion dollars in damage; should we give that AI industry a free pass no matter how much harm might be done?,hazardous is defined here as half a billion dollars in damage should we give that ai industry a free pass no matter how much harm might be done,risk,2024-06-07,2024-06-07,1,the-misguided-backlash-against-californias,https://garymarcus.substack.com/p/the-misguided-backlash-against-californias,https://garymarcus.substack.com/p/the-misguided-backlash-against-californias
ce8172e666f8,Hallucinations (which should really be called confabulations) will continue to haunt generative AI.,hallucinations which should really be called confabulations will continue to haunt generative ai,forecast,2025-01-01,2025-01-01,1,25-ai-predictions-for-2025-from-marcus,https://garymarcus.substack.com/p/25-ai-predictions-for-2025-from-marcus,https://garymarcus.substack.com/p/25-ai-predictions-for-2025-from-marcus
33f574531004,"Grok 4 beats it on ARC-AGI-2 results) • OpenAI conveniently forgot to include this comparison (ARC-AGI-2) in their livestream recital of benchmark progress, which left the livestream looking like marketing rather than science. • Fan will still find something to rejoince in, but GPT-5 is not the huge leap forward people long expected. • Lots of questions TBD about real-world performance. • GPT-5 is obviously not AGI.",grok 4 beats it on arcagi2 results openai conveniently forgot to include this comparison arcagi2 in their livestream recital of benchmark progress which left the livestream looking like marketing rather than science fan will still find something to rejoince in but gpt5 is not the huge leap forward people long expected lots of questions tbd about realworld performance gpt5 is obviously not agi,forecast,2025-08-07,2025-08-07,1,gpt-5-hot-take,https://garymarcus.substack.com/p/gpt-5-hot-take,https://garymarcus.substack.com/p/gpt-5-hot-take
b6f54a41290c,"Grady Booch : There is this wonderful scene in the Will Smith movie ""I Robot"" in which the detective Del Spooner meets the avatar of Dr.",grady booch there is this wonderful scene in the will smith movie i robot in which the detective del spooner meets the avatar of dr,forecast,2023-02-16,2023-02-16,1,agi-will-not-happen-in-your-lifetime,https://garymarcus.substack.com/p/agi-will-not-happen-in-your-lifetime,https://garymarcus.substack.com/p/agi-will-not-happen-in-your-lifetime
b78a3a185b83,"GPT’s regurgitate ideas; they don’t invent them. § Some form of AI may eventually do everything people are imagining, revolutionizing science and technology and so on, but LLMs will be at most only a tiny part of whatever as-yet-uninvented technology does that.",gpts regurgitate ideas they dont invent them some form of ai may eventually do everything people are imagining revolutionizing science and technology and so on but llms will be at most only a tiny part of whatever asyetuninvented technology does that,forecast,2023-04-09,2023-04-09,1,gpt-5-and-irrational-exuberance,https://garymarcus.substack.com/p/gpt-5-and-irrational-exuberance,https://garymarcus.substack.com/p/gpt-5-and-irrational-exuberance
18a2db39565c,"GPT-5 will surely be better, a lot better than GPT-4.",gpt5 will surely be better a lot better than gpt4,forecast,2025-07-27,2025-07-27,1,what-to-expect-when-youre-expecting-62e,https://garymarcus.substack.com/p/what-to-expect-when-youre-expecting-62e,https://garymarcus.substack.com/p/what-to-expect-when-youre-expecting-62e
eb16e512d27c,"GPT-5 will still, like its predecessors, be a bull in a china shop, reckless and hard to control .",gpt5 will still like its predecessors be a bull in a china shop reckless and hard to control,forecast,2025-07-27,2025-07-27,1,what-to-expect-when-youre-expecting-62e,https://garymarcus.substack.com/p/what-to-expect-when-youre-expecting-62e,https://garymarcus.substack.com/p/what-to-expect-when-youre-expecting-62e
be3b06ba985a,GPT-5 will not have reliable models of the things that it talks about that are accessible to external programmers in a way that reliably feeds downstream processes.,gpt5 will not have reliable models of the things that it talks about that are accessible to external programmers in a way that reliably feeds downstream processes,forecast,2025-07-27,2025-07-27,1,what-to-expect-when-youre-expecting-62e,https://garymarcus.substack.com/p/what-to-expect-when-youre-expecting-62e,https://garymarcus.substack.com/p/what-to-expect-when-youre-expecting-62e
2822d64efcca,"GPT-5, they report, will not be the jump over GPT-4 that GPT-4 was over GPT-3.",gpt5 they report will not be the jump over gpt4 that gpt4 was over gpt3,forecast,2025-08-03,2025-08-03,1,ai-agents-have-so-far-mostly-been,https://garymarcus.substack.com/p/ai-agents-have-so-far-mostly-been,https://garymarcus.substack.com/p/ai-agents-have-so-far-mostly-been
