theme3_id,cluster2_id,target_mode,claim_type_mode,category_mode,occurrences,first_date,last_date,representative_quote
theme3_92d85356db71,cluster2_c8cdbbb4d143,general_ai,predictive,capability,1,2024-07-28,2024-07-28,"Generative AI may well never be as popular as it has been over the last year, but new techniques will come, new techniques that will work better, and that address some of the failings of generative AI."
theme3_92d85356db71,cluster2_e642f736e7c6,general_ai,predictive,capability,1,2024-08-01,2024-08-01,"If things are far enough from the space of trained examples , the techniques of generative AI will fail."
theme3_92d85356db71,cluster2_e0deede11a4d,general_ai,predictive,capability,1,2024-08-03,2024-08-03,"There is just one thing: Generative AI, at least we know it know, doesn’t actually work that well, and maybe never will. § I’ve always thought GenAI was overrated."
theme3_92d85356db71,cluster2_ebfaef954180,general_ai,predictive,prediction,1,2024-08-03,2024-08-03,"Every one of them has held firm, for every model produced by every developer ever since, throughout what is likely the most-capitalized race in history: With bona fides established, let’s turn to why have I moved from the dark “this could well happen” (a year ago) to the much darker “I am really feeling like it’s going to happen very soon”."
theme3_92d85356db71,cluster2_e53e8d5c7932,general_ai,predictive,prediction,1,2024-08-20,2024-08-20,"There will be a temptation, if the bill passes, for legislators to say “Great, AI has been taken care of”, but SB-1047, by design, only addresses a small part of what it needs to be addressed."
theme3_92d85356db71,cluster2_2fca6a94447c,general_ai,predictive,prediction,1,2024-08-23,2024-08-23,"When and if some future form of AI brings new threats, we will be screwed, our collective fates determined by a tiny number of individuals running a few companies, with almost no accountability."
theme3_92d85356db71,cluster2_8ab3d655be19,general_ai,predictive,prediction,1,2024-09-28,2024-09-28,"For AI companies, life will get harder."
theme3_92d85356db71,cluster2_0d6a53e33336,general_ai,predictive,prediction,1,2024-10-05,2024-10-05,I find his argument problematic: One key assumption Schmidt makes is that AI will be eventually worth essentially arbitrary environmental costs.
theme3_92d85356db71,cluster2_7c6128077f0a,general_ai,predictive,prediction,1,2024-10-05,2024-10-05,"Maybe AI will transform society for the better on it, but it’s hard to put a probability on it."
theme3_92d85356db71,cluster2_3123908c53b7,general_ai,predictive,prediction,1,2024-10-24,2024-10-24,I think the next major fault line in the AI debates will be posture toward China.
theme3_92d85356db71,cluster2_d4781e624df8,general_ai,predictive,prediction,1,2024-10-24,2024-10-24,"And even though he thinks the West will continue to outcompete China on AI, Brundage writes that autocratic countries have: more than enough ‘gas in the tank’ of computing hardware and algorithmic progress… to build very sophisticated capabilities, so cooperation will be essential."
theme3_92d85356db71,cluster2_c829d9e9809d,general_ai,predictive,capability,1,2024-12-11,2024-12-11,"In contrast, Newton contends, the fake-and-sucks group is so fixated on the current limitations of AI, they fail to appreciate the advances of this technology and its many benefits, benefits he believes will only continue to grow."
theme3_92d85356db71,cluster2_b35b3fab63e5,general_ai,predictive,prediction,1,2024-12-31,2024-12-31,"Gary, too, worries about potential rapid technical progress if it is not made in close conjunction with major progress on aligning AI with human values. 2 Additionally, both of us pledge to make our respective donation sizes regardless of who wins, e.g., if Miles wins the bet, he will still donate $20,000, but to a charity of his choice, rather than Gary’s."
theme3_92d85356db71,cluster2_0135e8d769f4,general_ai,predictive,capability,1,2025-01-01,2025-01-01,Less than 10% of the work force will be replaced by AI.
theme3_92d85356db71,cluster2_04fd21d45bdb,general_ai,predictive,capability,1,2025-01-01,2025-01-01,"AI will presumably solve all of these someday, of course, but current techniques have thus far not been adequate."
theme3_92d85356db71,cluster2_3027ab3d6829,general_ai,predictive,prediction,1,2025-01-01,2025-01-01,"(For example, Sora was previewed in February, and only rolled out in December, with restrictions on usage; the AI tutor demoed by Sal Khan in May 2024 is still not generally available; o3 has been previewed but not released likely will likely be quite expensive.) Few if any radiologists will be replaced by AI (contra Hinton’s infamous 2016 prediction)."
theme3_92d85356db71,cluster2_42ad22653d9f,general_ai,predictive,capability,1,2025-01-01,2025-01-01,(People will also continue to play games to weaken the definition or even try to define it in financial rather than scientific terms .) No single system will solve more than 4 of the AI 2027 Marcus-Brundage tasks by the end of 2025.
theme3_92d85356db71,cluster2_94d463c73a85,general_ai,predictive,prediction,1,2025-01-01,2025-01-01,"Power consumption will rise and continue to be a major problem, but few generative AI companies will be transparent about their usage."
theme3_92d85356db71,cluster2_1235d7f8f1b8,general_ai,predictive,capability,1,2025-01-05,2025-01-05,"Together, we wrote two long critiques of that idea— one for applications in AI , one for hypotheses about cognitive science —pointing out that simulation works well only if four things hold: the task is prediction, if there is an accurate physical model, if accurate geometric and physical information is available, and if quite precise predictions will be useful."
theme3_92d85356db71,cluster2_c068bede1843,general_ai,predictive,capability,1,2025-01-05,2025-01-05,"In empirical science, what cannot be investigated often ends up being ignored.) We, Ernie and Gary, have spent many year trying to explain how important commonsense is for AI, and what makes it challenging."
theme3_92d85356db71,cluster2_fdd603085b90,general_ai,predictive,prediction,1,2025-01-08,2025-01-08,"Some people shift their goalposts; others try to duck specifying goalposts altogether. § If a lot of people’s goalposts have moved, mine have not. same as before, I will be satisfied if and when we reach AI systems are “ flexible and general, with resourcefulness and reliability comparable to (or beyond) human intelligence” – and not until."
theme3_92d85356db71,cluster2_3066b051c57c,general_ai,predictive,prediction,1,2025-01-09,2025-01-09,"His statement yesterday, was an unacknowledged retrenchment: “AI will do anything [cognitive] you want really w ithin the few next years any cognitive task .” Given that Musk is right in the middle of building what many think will be the largest language model to date, Grok 3, and that he has probably seen earlier returns on Grok 3, this is a notable retreat from his earlier predictions."
theme3_92d85356db71,cluster2_9a11755b5fec,general_ai,predictive,prediction,1,2025-01-14,2025-01-14,"One never knows when one will get a correct answer or ludicrous response like this one observed by AI researcher Abhijit Mahabal: There are by now legions of examples of like these, like another Mahabal just posted ."
theme3_92d85356db71,cluster2_f4de3506ddad,general_ai,predictive,capability,1,2025-01-22,2025-01-22,"Yes, some people will be employed building data centers; but if the data centers work towards better AI, many others will lose their jobs."
theme3_92d85356db71,cluster2_85c9e6fd998d,general_ai,predictive,prediction,1,2025-02-05,2025-02-05,"Powerful AI, sooner or later, will wind up in bad hands. § What changed here was the AI landscape."
theme3_92d85356db71,cluster2_a76bd7e9dce2,general_ai,predictive,prediction,1,2025-02-06,2025-02-06,Fat lot of good that will do. § Let that be a lesson to all AI developers.
theme3_92d85356db71,cluster2_15283ed5bc24,general_ai,predictive,prediction,1,2025-02-13,2025-02-13,Gary Marcus hopes you will someday reread his 2022 essay Deep Learning is Hitting A Wall with an open mind.
theme3_92d85356db71,cluster2_27dee6575ce4,general_ai,predictive,prediction,1,2025-03-09,2025-03-09,"That is not going to magically change next year, at a time when AI still can’t reliably solving river-crossing problems."
theme3_92d85356db71,cluster2_63f95a64ca17,general_ai,predictive,capability,1,2025-03-09,2025-03-09,But I highly doubt that in the next few years AI’s will conceive of and execute Nobel-caliber work on their own.
theme3_92d85356db71,cluster2_8daa69e3796f,general_ai,predictive,prediction,1,2025-03-09,2025-03-09,"Human scientists will get plenty of leverage from AI (just as they did with databases, calculators etc)."
theme3_92d85356db71,cluster2_f1458528adfe,general_ai,predictive,prediction,1,2025-03-09,2025-03-09,"It was also inspired by his co-founder Jack Clark, who more less just promised POLITICO essentially the same, “ We have this notion that in late 2026, or early 2027, powerful AI systems will be built that will have intellectual capabilities that match or exceed Nobel Prize winners .” And it was inspired by the physicist Max Tegmark, who a few days ago endorsed the above position with such certainty that he chided his MIT colleagues for not the (alleged)“ coming tsunami ”."
theme3_92d85356db71,cluster2_ff877231da25,general_ai,predictive,prediction,1,2025-03-09,2025-03-09,Augmenting scientists versus replacing them I don’t doubt that AI built in 2026 or 2027 will be valuable to future Nobel Laureates.
theme3_92d85356db71,cluster2_5d2d8b33534d,general_ai,predictive,prediction,1,2025-03-12,2025-03-12,"AI will be a tool to help people write code, just as spell-checkers are a tool to help authors write articles and novel, but AI will not soon replace people who understand how to conceive of, write, and debug code."
theme3_92d85356db71,cluster2_57ea80e05d66,general_ai,predictive,industry_market,1,2025-03-27,2025-03-27,But unlocking that market will require something new: a different kind of AI that is reliable and trustworthy.
theme3_92d85356db71,cluster2_a008e49ea74b,general_ai,predictive,prediction,1,2025-03-27,2025-03-27,"The Future of AI is not GenAI Importantly, though, GenAI is just one form of AI among the many that might be imagined."
theme3_92d85356db71,cluster2_689bd84e3d68,general_ai,predictive,capability,1,2025-04-06,2025-04-06,"(For example, the systems likely already include “hidden prompts” encouraging the AI to work carefully and so on, to the degree that the creators of the AI found useful.) It is by no means certain that additional user prompts will add much,."
