date,slug,title,url,category,claim_text,evidence_excerpt,file_path
2025-02-13,breaking-openais-efforts-at-pure,Marcus on AI,https://garymarcus.substack.com/p/breaking-openais-efforts-at-pure,forecast,"Instead, OpenAI will be throwing the kitchen sink at future efforts to build GPT-5 , including “test-time-compute”, a new approach that involves longer, more expensive inference times rather than “constant time inference” of GPT-4-like models, as well as (I suspect) massive amounts of synthetic data, which appears to work better for semi-closed domains like math and coding than in the open-ended real world.","Instead, OpenAI will be throwing the kitchen sink at future efforts to build GPT-5 , including “test-time-compute”, a new approach that involves longer, more expensive inference times rather than “constant time inference” of GPT-4-like models, as well as (I suspect) massive amoun",/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2025-02-13_breaking-openais-efforts-at-pure.txt
2025-02-13,breaking-openais-efforts-at-pure,Marcus on AI,https://garymarcus.substack.com/p/breaking-openais-efforts-at-pure,other,"Instead, he rechristened Orion as GPT 4.5 rather than 5, which likely means that despite major bills, Orion never met the expectations so-called scaling laws had implied.","Instead, he rechristened Orion as GPT 4.5 rather than 5, which likely means that despite major bills, Orion never met the expectations so-called scaling laws had implied.",/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2025-02-13_breaking-openais-efforts-at-pure.txt
2025-02-16,elon-musks-terrifying-vision-for,Marcus on AI,https://garymarcus.substack.com/p/elon-musks-terrifying-vision-for,prescription,Everyone—and not just The Information—should be genuinely terrified that the richest man in the world has built a Large Language Model that spouts propaganda in his image. 1 This isn’t free speech.,Everyone—and not just The Information—should be genuinely terrified that the richest man in the world has built a Large Language Model that spouts propaganda in his image. 1 This isn’t free speech.,/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2025-02-16_elon-musks-terrifying-vision-for.txt
2025-02-19,grok-3-beta-in-shambles,Marcus on AI,https://garymarcus.substack.com/p/grok-3-beta-in-shambles,prescription,"If AI were (as it used to be, to some degree) a science, people would say: “hey, we put half a trillion dollars into testing the idea of scaling and massive compute and something’s still not right, maybe we should try something else?” Instead, valuations just keep rising, results notwithstanding.","If AI were (as it used to be, to some degree) a science, people would say: “hey, we put half a trillion dollars into testing the idea of scaling and massive compute and something’s still not right, maybe we should try something else?” Instead, valuations just keep rising, results",/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2025-02-19_grok-3-beta-in-shambles.txt
2025-02-26,gpt-45-is-no-gpt-5,Marcus on AI,https://garymarcus.substack.com/p/gpt-45-is-no-gpt-5,forecast,"Actually, at any moment, we will finally get GPT 4.5 , which most certainly wouldn’t live up to expectations around GPT-5 — hence its rather tentative name.","Actually, at any moment, we will finally get GPT 4.5 , which most certainly wouldn’t live up to expectations around GPT-5 — hence its rather tentative name.",/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2025-02-26_gpt-45-is-no-gpt-5.txt
2025-02-26,gpt-45-is-no-gpt-5,Marcus on AI,https://garymarcus.substack.com/p/gpt-45-is-no-gpt-5,other,"GPT 4.5 is unlikely to revolutionize AI In reality GPT 4.5 is unlikely to meet high expectations, per The Information : Mixed results are, of course, what I have been warning about all along.","GPT 4.5 is unlikely to revolutionize AI In reality GPT 4.5 is unlikely to meet high expectations, per The Information : Mixed results are, of course, what I have been warning about all along.",/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2025-02-26_gpt-45-is-no-gpt-5.txt
2025-02-26,gpt-45-is-no-gpt-5,Marcus on AI,https://garymarcus.substack.com/p/gpt-45-is-no-gpt-5,prescription,"Investors should also be looking at the prospects for “solving” AI with pure scaling, which is after all much of the vision Nvidia is selling.","Investors should also be looking at the prospects for “solving” AI with pure scaling, which is after all much of the vision Nvidia is selling.",/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2025-02-26_gpt-45-is-no-gpt-5.txt
2025-02-27,hot-take-gpt-45-is-a-nothing-burger,Marcus on AI,https://garymarcus.substack.com/p/hot-take-gpt-45-is-a-nothing-burger,forecast,"GPT 5 is still a fantasy. • Scaling data and compute is not a physical law, and pretty much everything I have told you was true. • All the bullshit about GPT-5 we listened to for the last couple years: not so true. • AI influencers like Tyler Cowen will blame the users , but the results just aren’t what they had hoped for.","GPT 5 is still a fantasy. • Scaling data and compute is not a physical law, and pretty much everything I have told you was true. • All the bullshit about GPT-5 we listened to for the last couple years: not so true. • AI influencers like Tyler Cowen will blame the users , but the ",/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2025-02-27_hot-take-gpt-45-is-a-nothing-burger.txt
2025-03-02,decoding-and-debunking-hard-forks,Marcus on AI,https://garymarcus.substack.com/p/decoding-and-debunking-hard-forks,prescription,"In 2016 Geoff Hinton said “We should stop training radiologists now, it's just completely obvious within five years deep learning is going to do better than radiologists”.","In 2016 Geoff Hinton said “We should stop training radiologists now, it's just completely obvious within five years deep learning is going to do better than radiologists”.",/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2025-03-02_decoding-and-debunking-hard-forks.txt
2025-03-05,ezra-kleins-new-take-on-agi-and-why,Marcus on AI,https://garymarcus.substack.com/p/ezra-kleins-new-take-on-agi-and-why,prescription,(Ongoing unpredictable errors in LLMs reflect this.) • AGI should have a reliable ability to keep track of individuals and their properties without hallucination.,(Ongoing unpredictable errors in LLMs reflect this.) • AGI should have a reliable ability to keep track of individuals and their properties without hallucination.,/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2025-03-05_ezra-kleins-new-take-on-agi-and-why.txt
2025-03-05,ezra-kleins-new-take-on-agi-and-why,Marcus on AI,https://garymarcus.substack.com/p/ezra-kleins-new-take-on-agi-and-why,risk,"(The low point was when Klein said it was “slightly damning” that the Biden administration didn’t use Claude, presumably a security risk like all LLMs, to write its confidential memos.) Aside from mentioning a recent positive experience with Deep Research, Klein didn’t fully articulate why he was convinced AGI is likely imminent, beyond saying that folks in industry and government tell him so.","(The low point was when Klein said it was “slightly damning” that the Biden administration didn’t use Claude, presumably a security risk like all LLMs, to write its confidential memos.) Aside from mentioning a recent positive experience with Deep Research, Klein didn’t fully arti",/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2025-03-05_ezra-kleins-new-take-on-agi-and-why.txt
2025-03-05,ezra-kleins-new-take-on-agi-and-why,Marcus on AI,https://garymarcus.substack.com/p/ezra-kleins-new-take-on-agi-and-why,forecast,"(“If you’ve been telling yourself that this isn’t coming, I really think you need to question that … There’s a good chance that, when we look back on this era in human history, A.I. will have been the thing that matters.”) Marcus on AI is a reader-supported publication.","(“If you’ve been telling yourself that this isn’t coming, I really think you need to question that … There’s a good chance that, when we look back on this era in human history, A.I. will have been the thing that matters.”) Marcus on AI is a reader-supported publication.",/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2025-03-05_ezra-kleins-new-take-on-agi-and-why.txt
2025-03-05,ezra-kleins-new-take-on-agi-and-why,Marcus on AI,https://garymarcus.substack.com/p/ezra-kleins-new-take-on-agi-and-why,forecast,"Achieving AGI is impossible, and we will never get there.","Achieving AGI is impossible, and we will never get there.",/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2025-03-05_ezra-kleins-new-take-on-agi-and-why.txt
2025-03-05,ezra-kleins-new-take-on-agi-and-why,Marcus on AI,https://garymarcus.substack.com/p/ezra-kleins-new-take-on-agi-and-why,limitation,"Another recent study on multiplication, replicates the weakness once again. even with the recent model o1-mini. 1 Every red cell in this graph (e.g, multiplying 20 digit numbers by 19 digit numbers 2 ) is failure to generalize, even after immense amounts of training data: On a good scientific calculator, every single number would be in green. • AGI should have reliable ability to reason over abstractions.","Another recent study on multiplication, replicates the weakness once again. even with the recent model o1-mini. 1 Every red cell in this graph (e.g, multiplying 20 digit numbers by 19 digit numbers 2 ) is failure to generalize, even after immense amounts of training data: On a go",/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2025-03-05_ezra-kleins-new-take-on-agi-and-why.txt
2025-03-05,ezra-kleins-new-take-on-agi-and-why,Marcus on AI,https://garymarcus.substack.com/p/ezra-kleins-new-take-on-agi-and-why,prescription,"Because (a) I have learned to discount industry hype and (b) as a cognitive scientist, I look at what we have, and it’s still missing a lot of prerequisites, like these: • AGI should have a reliable ability to freely generalize abstractions to new instances regardless of how similar they are to items encountered in training.","Because (a) I have learned to discount industry hype and (b) as a cognitive scientist, I look at what we have, and it’s still missing a lot of prerequisites, like these: • AGI should have a reliable ability to freely generalize abstractions to new instances regardless of how simi",/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2025-03-05_ezra-kleins-new-take-on-agi-and-why.txt
2025-03-05,ezra-kleins-new-take-on-agi-and-why,Marcus on AI,https://garymarcus.substack.com/p/ezra-kleins-new-take-on-agi-and-why,limitation,"But I think that Klein is dead wrong about the AGI timeline, around which a fair bit of the episode rests.","But I think that Klein is dead wrong about the AGI timeline, around which a fair bit of the episode rests.",/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2025-03-05_ezra-kleins-new-take-on-agi-and-why.txt
