cluster2_id,theme_label,target_mode,claim_type_mode,category_mode,falsifiability_tier_mode,first_date,last_date,occurrences,distinct_posts,horizon_values,goalpost_shift_candidate,representative_quote,supporting_claim_ids,source_urls
cluster2_ceed7c66cb6e,safeguards_function_harm_approach,regulation,normative,policy,tier_3,2023-02-26,2023-02-26,1,1,,no,"The global absence of a comprehensive policy framework to ensure AI alignment - that is, safeguards to ensure an AI's function doesn't harm humans - begs for a new approach.",claim_00164,https://garymarcus.substack.com/p/is-it-time-to-hit-the-pause-button
cluster2_09289df32930,any_chaotic_technology_hope,regulation,predictive,prediction,tier_3,2023-02-26,2023-02-26,1,1,,no,"Leave technology companies to their own devices, trust them to sort themselves out without any more regulations, and hope they will learn to corral their AI and find better, less chaotic ways of rolling them out.",claim_00165,https://garymarcus.substack.com/p/is-it-time-to-hit-the-pause-button
cluster2_b8139088763e,hype_know_misguided_idea,regulation,normative,policy,tier_3,2023-03-30,2023-03-30,1,1,,no,"The idea (which I have actually heard expressed) that AI should be exempt from regulation is absurd. § One criticism do I agree with is this Walid Saba @sabawalid @GaryMarcus I personally did not like the letter and not because of the sponsor that I know nothing about, but because it gives too much credit to the misguided hype.",claim_00186,https://garymarcus.substack.com/p/the-open-letter-controversy
cluster2_f83aecc4dae0,seems_all_courtesy_lathropa,regulation,normative,policy,tier_3,2023-04-25,2023-04-25,1,1,,no,"Courtesy @lathropa The conventional wisdom these days seems to be that AI regulation will stifle innovation, and that it should be avoided at all costs.",claim_00205,https://garymarcus.substack.com/p/how-china-might-crush-the-west-in
cluster2_ff49e921456d,itself_pharmaceutical_regulate_shouldn,regulation,descriptive,technical_assessment,tier_2,2023-06-08,2023-06-08,1,1,,no,"We would never leave the pharmaceutical industry to entirely self-regulate itself, and we shouldn’t leave AI to do so, either.",claim_00217,https://garymarcus.substack.com/p/two-models-of-ai-oversight-and-how
cluster2_7f1e7c8e0e8c,harm_doing_tech_regulation,regulation,descriptive,technical_assessment,tier_3,2023-07-08,2023-07-08,1,1,,no,"Many of us have also become worried about the possibility of regulatory capture , and whether shrewd executives at the major tech companies might induce governments to alight on regulation that ultimately does more harm than good, keeping out smaller players, and entrenching Big Tech’s own status, while doing little to address the underlying risks, such as around misinformation and cybercrime.",claim_00218,https://garymarcus.substack.com/p/jumpstarting-ai-governance
cluster2_ddb9b61cf61c,right_generative_hindsight_changing,regulation,normative,policy,tier_3,2023-08-13,2023-08-13,1,1,,no,"If it isn’t, the bubble could easily burst. § But what has me worried right now is not just the possibility that the whole generative AI economy—still based more on promise than actual commercial use—could see a massive, gut-wrenching correction, but that we are building our entire global and national policy on the premise that generative AI will be world-changing in ways that may in hindsight turn out to have been unrealistic.",claim_00225,https://garymarcus.substack.com/p/what-if-generative-ai-turned-out
cluster2_5d86034182c7,possible_protect_privacy_quickly,regulation,descriptive,technical_assessment,tier_3,2023-08-13,2023-08-13,1,1,,no,"On the national front, regulation that might protect consumers (e.g., around privacy, reducing bias, demanding transparency in data, combatting misinformation, etc), is being slowed by a countervailing pressure to make sure that US generative AI develops as quickly as possible.",claim_00226,https://garymarcus.substack.com/p/what-if-generative-ai-turned-out
cluster2_5f80d701097a,powerful_existing_beginning_protect,regulation,descriptive,technical_assessment,tier_3,2023-08-17,2023-08-17,1,1,,no,It’s a powerful reminder that our existing laws are not sufficient to protect us from the full scope of harms that generative AI is beginning to enable .,claim_00237,https://garymarcus.substack.com/p/automatic-disinformation-threatens
cluster2_27700d1cd349,nuanced_itself_shorthand_quickly,regulation,normative,policy,tier_3,2023-08-27,2023-08-27,1,1,,no,"(As he notes the term p(doom) is itself just tongue-in-cheek shorthand, a sort of fieldwide in-joke to quickly point up some more nuanced concepts that he will treat at length.) As Englander well knows, we will never get perfect estimates, but even imperfect estimates might help guide policy decisions as we try to balance attention to short-term and long-term risks in AI.",claim_00252,https://garymarcus.substack.com/p/d28
cluster2_5fe79b9f878c,regulating_number_different_reason,regulation,causal,prediction,tier_1,2023-08-28,2023-08-28,1,1,,no,"The number one reason I hear for not regulating AI is that if we do China will beat us, and if China beats us, we are all screwed, because they would use AI to different ends than we would.",claim_00259,https://garymarcus.substack.com/p/the-us-and-china-want-different-things
cluster2_0c0ca3102877,reliably_anticipate_recommend_robotics,regulation,normative,policy,tier_3,2023-10-26,2023-10-26,1,1,,no,"Current AI has no way to reliably anticipate consequences of actions that it might recommend, Asimov’s First Law of Robotics called for robots to do no harm, but current AI has no reliable way to anticipate harm.",claim_00321,https://garymarcus.substack.com/p/a-cern-for-ai-and-the-global-governance
cluster2_67c020f6b6eb,highlight_display_rely_even,regulation,descriptive,capability,tier_2,2023-11-20,2023-11-20,1,1,,no,"The schisms on display there highlight the fact that we cannot rely purely on the companies to self-regulate AI, wherein even their own internal governance can be deeply conflicted.",claim_00345,https://garymarcus.substack.com/p/open-letter-to-all-eu-leaders
cluster2_b00ce5937280,issues_deep_regulate_main,regulation,normative,policy,tier_3,2023-11-27,2023-11-27,1,1,,no,"The main issues were two: does deep learning understand anything, and how should we regulate AI.",claim_00353,https://garymarcus.substack.com/p/hinton-vs-lecun-vs-ng-vs-tegmark
cluster2_614bae93ae1b,safety_short_standards_dramatically,regulation,descriptive,technical_assessment,tier_2,2023-11-28,2023-11-28,1,1,,no,Self-regulation is likely to dramatically fall short of the standards required for foundation model safety.,claim_00354,https://garymarcus.substack.com/p/give-me-compromise-or-give-me-chaos
cluster2_4a9742481539,safety_law_ensured_foundation,regulation,normative,policy,tier_3,2023-11-28,2023-11-28,1,1,,no,The safety of foundation models must be ensured by law.,claim_00355,https://garymarcus.substack.com/p/give-me-compromise-or-give-me-chaos
cluster2_68ccc7882b9a,burden_benefit_emerging_technology,regulation,predictive,prediction,tier_3,2023-11-28,2023-11-28,1,1,,no,"Far from being a burden for the European industry, the regulation applied to the technology of foundation models offers essential protection that will benefit the EU industry and the emerging AI ecosystem.",claim_00356,https://garymarcus.substack.com/p/give-me-compromise-or-give-me-chaos
cluster2_34639c3c612b,regulating_gary_how_ruin,regulation,predictive,prediction,tier_3,2023-11-28,2023-11-28,1,1,,no,Gary Marcus has had it with strawperson arguments about how regulating AI will ruin everything.,claim_00357,https://garymarcus.substack.com/p/give-me-compromise-or-give-me-chaos
cluster2_de6a6e662920,craft_exempt_means_fact,regulation,normative,policy,tier_3,2023-11-28,2023-11-28,1,1,,no,The fact that some regulation is bad doesn’t magically mean we should exempt the AI industry; it means we should craft our regulation wisely.,claim_00358,https://garymarcus.substack.com/p/give-me-compromise-or-give-me-chaos
cluster2_dcfeb9f67d60,any_logical_gobs_particular,regulation,descriptive,capability,tier_2,2024-01-08,2024-01-08,1,1,,no,It is a particular flaw of current AI — but not a logical necessity for any imaginable AI — that it cannot learn except by downloading internet-sized gobs of content .,claim_00365,https://garymarcus.substack.com/p/the-desperate-race-to-save-generative
cluster2_4936d6eeff04,text_inadvertently_logical_big,regulation,descriptive,capability,tier_2,2024-01-08,2024-01-08,1,1,,no,"It’s likewise a flaw that that current AI cannot learn without a tendency to inadvertently regurgitate big bits of text and images that look uncannily like their sources, but not a logical necessity.",claim_00366,https://garymarcus.substack.com/p/the-desperate-race-to-save-generative
cluster2_9c0c2f55643a,thinking_issues_engage_her,regulation,normative,policy,tier_3,2024-05-17,2024-05-17,1,1,,no,"(I will share a link if I get one.) I have been thinking a lot about how to engage the public in AI policy, and it was a treat to hear her discuss parallel issues around nature and the environment.",claim_00488,https://garymarcus.substack.com/p/jane-goodall-ai-skeptic
cluster2_e7a75c4d7556,oped_effort_details_down,regulation,descriptive,technical_assessment,tier_2,2024-06-07,2024-06-07,1,1,,no,"These guys have their moves down pat. § The Information ’s oped complains that “California’s effort to regulate AI would stifle innovation”, but never really details how.",claim_00507,https://garymarcus.substack.com/p/the-misguided-backlash-against-californias
cluster2_2ad7f8b1ba89,responsibility_liability_technology_next,regulation,causal,prediction,tier_3,2024-06-28,2024-06-28,1,1,,no,"The markers that our next President puts down—about how much liability and responsibility companies will have, and about how the government keeps up with a rapidly changing technology— will have lasting impact. § The need for a President that speaks AI natively is more and more pressing because there has recently been a subtle shift in how the big tech companies are hyping AI.",claim_00520,https://garymarcus.substack.com/p/the-need-for-a-president-that-speaks
cluster2_731f83099a83,off_absurd_idea_vanished,regulation,normative,policy,tier_3,2024-08-20,2024-08-20,1,1,,no,"Hopefully, SB 1047 will be signed into law, and the perfectly rational, and in fact entirely ordinary, notion of regulating AI will be normalized, and the absurd idea that such regulation would kill off AI will have vanished.",claim_00566,https://garymarcus.substack.com/p/why-californias-ai-safety-bill-should
cluster2_18aed017ad77,forcing_safety_work_said,regulation,normative,policy,tier_3,2024-08-20,2024-08-20,1,1,,no,"As Yoshua Bengio said to me in an email, passing the law will “show that you can continue having innovation while forcing some safety precautions.” At that point, maybe we can finally get down to the great deal of work still left to be done.",claim_00567,https://garymarcus.substack.com/p/why-californias-ai-safety-bill-should
cluster2_ba7cbfcacafb,challenges_work_safety_academics,regulation,descriptive,capability,tier_2,2024-10-24,2024-10-24,1,1,,no,"I would like to see academics, companies, civil society, and policymakers work collaboratively to find a way to demonstrate that Western AI development is not seen as a threat to other countries’ safety or regime stability, so that we can work across borders to solve the very thorny safety and security challenges ahead.",claim_00601,https://garymarcus.substack.com/p/end-of-an-era-openais-agi-readiness
cluster2_5ce1c6819c0b,wall_scaling_since_hitting,regulation,descriptive,technical_assessment,tier_1,2024-11-10,2024-11-10,1,1,2022-12-31,no,"We had discovered a new square in the periodic table” But, as I have been saying since 2022’s “ Deep Learning is Hitting a Wall ”, scaling laws” are not physical laws.",claim_00620,https://garymarcus.substack.com/p/an-ai-rumor-you-wont-want-to-miss
cluster2_2b80f447291a,wrestle_satya_given_long,regulation,normative,policy,tier_3,2024-11-24,2024-11-24,1,1,,no,"The new version is that there is not one scaling law, but three: scaling with how long you train a model (which isn’t really holding anymore), scaling with how long you post-train a model, and scaling with how long you let a given model wrestle with a given problem (or what Satya Nadella called scaling with “inference time compute”).",claim_00624,https://garymarcus.substack.com/p/a-new-ai-scaling-law-shell-game
cluster2_02d29a221c41,according_possible_leading_oligarchs,regulation,descriptive,technical_assessment,tier_2,2024-12-05,2024-12-05,1,1,,no,"According to Stat, as summarized elsewhere , “multiple major health insurers had used secret internal rules and flawed (AI) algorithms to deny care.” § There is a possible world in which the tech oligarchs press forward today’s unreliable AI in the service of battlefield weapons and screwing people out of health insurance claims, leading to class warfare like we have never seen in the US, with the rich flying around in helicopters to avoiding interacting with the masses.",claim_00632,https://garymarcus.substack.com/p/two-visions-of-ais-future
