cluster2_id,claim_id,claim_date,target,claim_type,category,falsifiability_tier,horizon_type,horizon_value,quote,url
cluster2_3d0b79a7b24d,claim_00406,2024-02-12,llms,normative,policy,tier_3,none,,"We need to stop worrying (just) about Skynet and robots taking over the world, and think a lot more about what criminals, including terrorists, might do with LLMs, and what, if anything, we might do to stop them.",https://garymarcus.substack.com/p/ai-risk-agi-risk
cluster2_9b70fb170a99,claim_00333,2023-10-30,llms,predictive,prediction,tier_1,none,,"If not, what kind of risk would forthcoming models like GPT-5 or Gemini have to carry before these provisions would activate?) Third, will the results of the red-team safety tests be shared publicly ?",https://garymarcus.substack.com/p/first-take-on-the-white-house-executive
cluster2_8e8a9e7a9ce1,claim_00341,2023-11-17,llms,descriptive,technical_assessment,tier_2,none,,"GPT-4 (introduced in the intervening period) is surely better, but people have little by little started to recognize that scoring better on benchmarks is NOT the same as making foundational progress.",https://garymarcus.substack.com/p/has-sam-altman-gone-full-gary-marcus
cluster2_7528d8d7243d,claim_00352,2023-11-26,llms,descriptive,capability,tier_1,none,,Large language models alone were never going to solve the alignment problem.,https://garymarcus.substack.com/p/top-5-reasons-why-openai-was-probably
cluster2_9d940ed37422,claim_00368,2024-01-08,llms,descriptive,technical_assessment,tier_3,none,,"First he would like to see training of large models construed as fair use, second, he thinks maybe ChatGPT isn’t as bad as the Times made it appear, pointing to a specific AI technique called RAG (see Ng’s nice short explanation below) as a possible culprit that could be worked around: On the first point, good luck.",https://garymarcus.substack.com/p/the-desperate-race-to-save-generative
cluster2_bd2a76a7c4a2,claim_00373,2024-01-24,llms,normative,policy,tier_3,none,,"We honestly don’t know, but we do know that after 45 minutes of experiments, our time was up: God save Midjourney if they need to rely on ChatGPT. § The moral of this story, like the moral of so many others I have told, is that almost nothing in AI is truly trivial.",https://garymarcus.substack.com/p/no-multimodal-chatgpt-is-not-going
cluster2_5d53d2d3a2f7,claim_00378,2024-01-27,llms,predictive,prediction,tier_3,none,,"Fourth, ChatGPT and related systems have a kind of truthiness problem ; some of what they say is true, and some is not; it is very difficult for the end user to anticipate what will or not be true.",https://garymarcus.substack.com/p/openais-got-99-problems-and-twitch
cluster2_38cdda4c5a76,claim_00379,2024-01-27,llms,predictive,prediction,tier_2,none,,"Sixth, although ChatGPT has already widely been adopted by computer programmers and perhaps others, and been explored by a great many Chief Information Officers and the like, it is still not clear that there will be enough adoption to justify the company’s stratospheric valuations .",https://garymarcus.substack.com/p/openais-got-99-problems-and-twitch
cluster2_0dc1ecbee89c,claim_00384,2024-02-04,llms,descriptive,technical_assessment,tier_1,none,,"Another interpretation of the paper in fact is that experts were four times more likely to succeed on the pathogen formulation task with LLMs than with internet (e.g.., search) alone. 3 Of course there are many unanswered questions, but that sort of result is eye-opening enough to merit serious followup.",https://garymarcus.substack.com/p/when-looked-at-carefully-openais
cluster2_772aa0112527,claim_00386,2024-02-04,llms,predictive,prediction,tier_2,none,,"If an LLM equips even one team of lunatics with the ability to build, weaponize and distribute even one pathogen as deadly as covid-19, it will be really, really big deal.",https://garymarcus.substack.com/p/when-looked-at-carefully-openais
cluster2_af41a1944010,claim_00388,2024-02-06,llms,causal,technical_assessment,tier_3,none,,"Hallucination errors in LLMs are not a problem, because people hallucinate, too.",https://garymarcus.substack.com/p/deconstructing-geoffrey-hintons-weakest
cluster2_4e5114d1c6d2,claim_00389,2024-02-06,llms,descriptive,technical_assessment,tier_3,none,,"For example, ChatGPT claimed (falsely yet authoritatively, and without any evidence) that I had a pet chicken named Henrietta: Wholesale unintentional fabrication is not the same thing as making a flawed argument, or lying, or spinning facts for political gain, and so on.",https://garymarcus.substack.com/p/deconstructing-geoffrey-hintons-weakest
cluster2_1e5894a5de3b,claim_00395,2024-02-10,llms,predictive,prediction,tier_2,none,,"One screwup (and we all know LLMs are prone to screwups) and a LOT of people could die. § In the very best case, LLM-based agents will change the world for the better.",https://garymarcus.substack.com/p/what-could-possibly-go-wrong-with
cluster2_7f906915c68d,claim_00396,2024-02-10,llms,descriptive,technical_assessment,tier_3,none,,"Without massive technical advances, chains of LLMs are unlikely to give us that.",https://garymarcus.substack.com/p/what-could-possibly-go-wrong-with
cluster2_26f2bdfc8da4,claim_00397,2024-02-10,llms,descriptive,technical_assessment,tier_2,none,,The best realistic case is that LLM-based agents never see widespread release.,https://garymarcus.substack.com/p/what-could-possibly-go-wrong-with
cluster2_ab8d5646d08a,claim_00398,2024-02-10,llms,causal,prediction,tier_2,none,,"In the worst case, everyone and their cousin will try them out because, after all, ChatGPT has been so much fun to play with, and why not?",https://garymarcus.substack.com/p/what-could-possibly-go-wrong-with
cluster2_7eeae4cad52e,claim_00399,2024-02-10,llms,descriptive,technical_assessment,tier_2,none,,"Just let the world figure it out.’” If they throw LLM-based agents over the fence, we are all in grave danger. § But wait, there’s more!",https://garymarcus.substack.com/p/what-could-possibly-go-wrong-with
cluster2_2f8e1159f55f,claim_00407,2024-02-12,llms,normative,policy,tier_3,none,,"But we also need to treat LLMs as a dress rehearsal future synthetic intelligence, and ask ourselves hard questions about what on earth we are going to do with future technology, which might well be even more difficult to control.",https://garymarcus.substack.com/p/ai-risk-agi-risk
cluster2_8c9595b2fc5c,claim_00420,2024-02-22,llms,predictive,capability,tier_1,none,,"Sora’s can’t reliably handle basic physics, ChatGPT had an unexplained meltdown, Gemini can’t even remember who was on Apollo 11, there are no formal guarantees that any of this will ever work, you yourself admit you don’t know how it works, or how much better it will get next time around, and you want another $7 trillion dollars?",https://garymarcus.substack.com/p/belief-in-magic-may-be-declining
cluster2_d9deb81eb6a3,claim_00421,2024-02-24,llms,predictive,capability,tier_2,none,,"The latest hope is that a technique called Retrieval Augmentation Generation [RAG], which bolts external referencing to the web on top of LLMs will solve what ails LLMs.",https://garymarcus.substack.com/p/no-rag-is-probably-not-going-to-rescue
cluster2_1eaf075779bc,claim_00422,2024-02-24,llms,normative,policy,tier_3,none,,"One of things you would need to make it work robusstly, as NYU AI researcher Ernest Davis put it to me in an email this morning, is a technology for comparing an LLM’s output to the text of a reliable source and determining whether they say the same thing — with very high accuracy.",https://garymarcus.substack.com/p/no-rag-is-probably-not-going-to-rescue
cluster2_9b2638311e85,claim_00424,2024-02-24,llms,descriptive,capability,tier_2,none,,"Making it work is very likely going to require a whole new technology, one that is unlikely to arrive until the tech industry gets over its infatuation with LLMs and quick fixes.",https://garymarcus.substack.com/p/no-rag-is-probably-not-going-to-rescue
cluster2_3685c626c9f4,claim_00428,2024-03-05,llms,normative,policy,tier_3,none,,But the LLM companies should recall their systems until they can find an adequate solution.,https://garymarcus.substack.com/p/covert-racism-in-llms
cluster2_102bebbe59bf,claim_00432,2024-03-10,llms,descriptive,technical_assessment,tier_2,none,,"Likely still a concern, especially with open-source bots that may have less carefully constructed guardrails ; there has been at least one chatbot related death. “GPT-3 is prone to producing toxic language, and promulgating misinformation” Still true, with some progress.",https://garymarcus.substack.com/p/two-years-later-deep-learning-is
cluster2_2edafd91c492,claim_00435,2024-03-14,llms,descriptive,technical_assessment,tier_3,none,,"As ever, LLM developers are unlikely to be held to account.",https://garymarcus.substack.com/p/the-year-of-the-big-balled-rat
cluster2_3e1007c9fc35,claim_00438,2024-03-15,llms,normative,policy,tier_3,none,,"Here’s another blatant example: In my opinion, every article with ChatGPT remnants should be considered suspect and perhaps retracted, because hallucinations may have filtered in, and both authors and reviewers) were asleep at the switch.",https://garymarcus.substack.com/p/the-exponential-enshittification
cluster2_c3e410fd5b4d,claim_00439,2024-03-15,llms,predictive,prediction,tier_3,none,,"It looks like science is next. § If science journals and science itself are overrun by LLM-generated garbage, as now seems imminent, my agnostic “I can’t quite tell yet if LLMs will ultimately be of net benefit to society” is going to switch to “shut it down if they can’t fix this problem.” That’s a huge potential cost.",https://garymarcus.substack.com/p/the-exponential-enshittification
cluster2_2670f384bf97,claim_00443,2024-03-31,llms,descriptive,technical_assessment,tier_2,none,,GPT-5 may be more satisfying but is likely even more expensive to train and operate.,https://garymarcus.substack.com/p/when-will-the-genai-bubble-burst
cluster2_3c5b465ac87f,claim_00445,2024-03-31,llms,predictive,prediction,tier_3,none,,But will we see a mindblowing GPT this year?,https://garymarcus.substack.com/p/when-will-the-genai-bubble-burst
cluster2_7e7ce63758c9,claim_00446,2024-03-31,llms,predictive,prediction,tier_2,none,,Altman himself has hinted in his recent Lex Fridman interview that nothing quite worthy of the GPT-5 name will drop this year.,https://garymarcus.substack.com/p/when-will-the-genai-bubble-burst
